1.1211491236507847, 2.849268546764494
1.2315380899401884, 3.059701689033734
1.3527960152479637, 3.2816767653996086
1.485993063324292, 3.5304899868980466
1.6323047668374167, 3.798167960661286
1.7930224020559176, 4.073717249057587
1.9695643850279774, 4.374582228039317
2.163488789834795, 4.7350077915876465
2.3765070993981943, 5.131375520723742
2.610499310200394, 5.554153929592259
2.8675305242228943, 6.019092421194321
3.1498691745368865, 6.542844183789968
3.4600070453954377, 7.133860452050407
3.800681263515083, 7.783001869600329
4.174898454631238, 8.511921947407837
4.585961278521489, 9.337499601586293
5.037497576682039, 10.261882545858986
5.533492389900585, 11.312170667421727
6.07832312829723, 12.42447077350481
6.676798204227186, 13.456326175688057
7.334199469000561, 14.573877426847416
8.056328827945183, 15.803479078598851
8.849559445214435, 17.157708512699838
9.72089199024895, 18.696177568890395
10.678016422296198, 20.385006583782108
11.72937985826826, 22.307754020550323
12.8842611229066, 24.456500723437955
14.152852639197548, 26.84489900852259
15.5463503817636, 29.57441688550209
17.07705268711572, 32.6808295878842
18.75846879281797, 36.135531543686184
20.605438063478708, 39.61620934702124
22.63426095579917, 43.19474851946688
24.862842878513618, 46.981946830587866
27.31085221685911, 51.19464640786234
29.99989391622256, 55.88709890506943
32.953700156930196, 61.04682442547674
36.19833980298282, 66.80486157422645
39.76244847323006, 73.23969700912706
43.677481265480395, 79.22571357123245
47.97799036396763, 86.1195447707204
52.70192998020287, 89.97984373356259
57.89099131847247, 99.12875474122212
63.59097052222517, 108.6771200636717
69.8521728486651, 120.23862173311086
76.72985663860017, 128.49130686130758
84.28472099980846, 137.64532826912605
92.58344150798031, 147.90119104953945
101.69925865307292, 159.40587840431476
111.71262422442064, 167.67073455248675
122.7119113392822, 180.7132216743504
134.79419438119416, 190.43042736572622
148.06610573148814, 202.01898313294967
162.64477685506978, 214.05187335062018
178.65887204602697, 225.287170428865
196.24972395640566, 241.33715568770222
215.57258092978034, 257.11740778292983
236.79797714798187, 271.60381595533426
260.11323768323393, 289.8922719096472
285.7241317385603, 306.59848931484447
313.8566886671615, 327.44267106320484
344.7591927980704, 348.42842592697724
378.70437467344993, 370.98502266927017
415.9918180363353, 390.4575312533982
456.9506038117272, 409.4532025040714
501.9422144155341, 431.995947037571
551.3637240233888, 458.8434086231628
605.6513029551065, 482.9274865972498
665.2840671027859, 513.2527002664631
730.7883063757429, 544.154955328154
802.7421294804825, 578.3249202762237
881.7805660282924, 614.6405727589183
968.6011709991863, 655.2288465099432
1063.9701810244846, 708.3503883938106
1168.7292768204034, 762.5210047036288
1283.8030114546127, 815.8504448425705
1410.206970004056, 870.7857736166826
1549.0567326172127, 924.3398082232
1701.577720084459, 968.1287981114244
1869.1160088087618, 1007.2219828040267
2053.150210624401, 1025.1690777361505
2255.304522309253, 1036.4691387150638
2477.36305995931, 1033.9472979636332
2721.2856047336873, 1015.8465273548046
2989.224898934443, 998.6706607004444
3283.5456450680344, 993.2117587268561
3606.8453755649343, 992.0027274035791
3878.312450276178, 959.8119486895846
